SID:030,5,CBS17D,RW27,YJ404,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,CBS17D,RW27,YJ403,ZY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CBS17D,RW27,CBS,ZY,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAN01A,RW09,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,KAN01A,RW09,D341Y,ZY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09490,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAN01A,RW09, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KAN01A,RW09,D277V,ZY,P,C,EY  ,L,   ,AF, ,YNJ,ZY,D, ,      ,2770,0215,3410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KAN01A,RW09,D270T,ZY,P,C,EE  , ,   ,CF, ,YNJ,ZY,D, ,      ,2710,0200,0910,0040,+,06530,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAN02A,RW09,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,KAN02A,RW09,D341Y,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09490,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KAN02A,RW09,YNJ,ZY,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04560,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAN03A,ALL,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,JA,ZY,P,N, , , , ;
STAR:020,2,KAN03A,ALL,V,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAN03A,ALL,JA,ZY,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06530,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAN04A,RW09,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,KAN04A,RW09,D341Y,ZY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09490,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAN04A,RW09, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KAN04A,RW09,D273V,ZY,P,C,EY  ,L,   ,AF, ,YNJ,ZY,D, ,      ,2730,0215,3410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KAN04A,RW09,D267T,ZY,P,C,EE  , ,   ,CF, ,YNJ,ZY,D, ,      ,2670,0200,0870,0040,+,06530,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KAN09A,RW09,YJ402,ZY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,KAN09A,RW09,YJ504,ZY,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04570,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,2,KAN11A,RW27,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,KAN11A,RW27,D341N,ZY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06530,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAN12A,RW27,KANVU,ZY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,2,KAN12A,RW27,D341N,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAN12A,RW27,D341B,ZY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04570,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KAN18A,RW27,YJ402,ZY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11800, ,   ,    ,   ,YNJ,ZY,D, , , , , ;
STAR:020,5,KAN18A,RW27,YJ606,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
